STOP_ID, LONGITUDE, LATITUDE, OBJECTID
"19262",144.933941,-37.78244,1159
"19601",144.932663,-37.781436,1384
"19600",144.933869,-37.782565,1383
"17940",144.921135,-37.772212,512
"18513",144.921234,-37.77234,638
"17939",144.918295,-37.771891,511
"17961",144.947096,-37.794106,531
"18536",144.947163,-37.793729,658
"18064",144.949751,-37.788016,567
"18544",144.949619,-37.787878,665
"18065",144.948848,-37.784539,568
"18545",144.94867,-37.784383,666
"19595",144.94346,-37.790474,1379
"17959",144.943485,-37.790394,530
"19259",144.940932,-37.788276,1156
"18533",144.940145,-37.789209,657
"19597",144.940609,-37.788054,1380
"17958",144.939852,-37.789131,529
"19260",144.939055,-37.785927,1157
"19598",144.938853,-37.785843,1381
"17957",144.936581,-37.788768,528
"18532",144.93548,-37.788749,656
"19599",144.937173,-37.784218,1382
"19261",144.936999,-37.783936,1158
"18531",144.933522,-37.788507,655
"17956",144.93349,-37.788443,527
"17955",144.931235,-37.788241,526
"18530",144.93046,-37.788354,654
"18529",144.92839,-37.788074,653
"17954",144.928154,-37.787971,525
"18528",144.925345,-37.787741,652
"17953",144.92495,-37.787626,524
"17952",144.922006,-37.787349,523
"18527",144.921889,-37.787446,651
"17951",144.919987,-37.786043,522
"18526",144.919786,-37.785913,650
"18525",144.918204,-37.784425,649
"17950",144.918125,-37.784018,521
"17934",144.90092,-37.801367,506
"17933",144.901058,-37.800081,505
"18509",144.900917,-37.799853,312
"17932",144.899736,-37.799841,504
"18508",144.899412,-37.799276,311
"17931",144.897131,-37.796793,503
"18507",144.896764,-37.796138,310
"17930",144.895516,-37.79489,502
"18506",144.895489,-37.794619,309
"17929",144.893571,-37.792584,501
"18505",144.893511,-37.792313,308
"18501",144.889723,-37.790551,307
"17928",144.889554,-37.790476,500
"18500",144.890068,-37.7888,306
"17927",144.889924,-37.788644,499
"18499",144.890873,-37.784444,305
"17926",144.890599,-37.784898,498
"19349",144.971122,-37.775553,1226
"18713",144.970971,-37.775667,781
"19350",144.971614,-37.772515,1227
"18714",144.971415,-37.772737,782
"19351",144.972112,-37.769649,1228
"18715",144.97195,-37.769781,783
"19352",144.972416,-37.768077,1229
"18716",144.972231,-37.7682,784
"19353",144.972722,-37.766442,1230
"18717",144.972512,-37.766664,785
"19354",144.973087,-37.764295,1231
"18718",144.972902,-37.764427,786
"19355",144.974061,-37.761887,1232
"18719",144.973265,-37.762369,787
"17329",144.959838,-37.781684,421
"16730",144.95964,-37.781888,352
"17328",144.960152,-37.779383,420
"16729",144.959936,-37.779379,351
"17327",144.960392,-37.777647,419
"16728",144.960269,-37.777591,350
"21962",144.960929,-37.774656,1078
"16727",144.960742,-37.774842,349
"17325",144.961473,-37.771367,418
"16726",144.961261,-37.771643,348
"17324",144.961919,-37.768761,417
"16725",144.961721,-37.768947,347
"17323",144.962229,-37.766982,416
"16724",144.962032,-37.767141,346
"17322",144.962512,-37.765356,415
"16723",144.962302,-37.765578,345
"17321",144.962904,-37.763083,414
"16722",144.962695,-37.763232,344
"16721",144.963087,-37.760959,343
"18067",144.95136,-37.780753,570
"18547",144.950925,-37.780872,668
"18066",144.949219,-37.782617,569
"18546",144.949282,-37.782375,667
"18068",144.949969,-37.777241,571
"18548",144.94949,-37.776917,669
"18069",144.948915,-37.775538,572
"18549",144.948748,-37.775814,670
"18071",144.949525,-37.772367,573
"18550",144.949315,-37.772562,671
"18551",144.949741,-37.770298,672
"18072",144.949532,-37.770051,574
"18552",144.947356,-37.769923,673
"18073",144.947382,-37.769789,575
"18553",144.944425,-37.769593,674
"18074",144.944169,-37.769399,576
"17866",144.957464,-37.801947,454
"20492",144.956441,-37.803623,887
"20493",144.956393,-37.803307,888
"20491",144.956805,-37.801548,886
"20490",144.95673,-37.801384,885
"17868",144.957665,-37.79958,456
"17867",144.957441,-37.799901,455
"17858",144.953908,-37.805688,447
"17335",144.957854,-37.798105,427
"16736",144.957656,-37.798273,358
"17863",144.953502,-37.805564,452
"17334",144.958173,-37.795561,426
"16735",144.957944,-37.795656,357
"17859",144.952391,-37.805517,448
"19591",144.955205,-37.799826,1376
"17862",144.95203,-37.805403,451
"19253",144.954886,-37.799478,1153
"17333",144.958544,-37.792422,425
"16734",144.95831,-37.792679,356
"17332",144.958879,-37.789715,424
"16733",144.958644,-37.790017,355
"17331",144.959129,-37.787674,423
"16732",144.958894,-37.787931,354
"17860",144.949446,-37.805196,449
"17861",144.949339,-37.804959,450
"19590",144.949535,-37.803224,1375
"17330",144.959509,-37.784589,422
"19699",144.952394,-37.797587,804
"16731",144.959274,-37.784856,353
"19251",144.949405,-37.802987,1152
"20482",144.952385,-37.797488,884
"19589",144.948362,-37.802942,1374
"19592",144.95136,-37.796758,1377
"19250",144.947944,-37.802826,1151
"19254",144.951052,-37.796419,1154
"18541",144.945802,-37.802663,663
"18061",144.945628,-37.80239,565
"18060",144.945849,-37.800997,564
"18540",144.945835,-37.800672,662
"18059",144.946344,-37.798284,563
"19256",144.948363,-37.794282,1155
"18539",144.946319,-37.797968,661
"19594",144.94806,-37.794141,1378
"18538",144.946535,-37.796719,660
"18063",144.949397,-37.79138,566
"18058",144.946694,-37.796307,562
"18543",144.949294,-37.791414,664
"18537",144.946803,-37.795246,659
"18057",144.946947,-37.79496,561
"18186",144.955265,-37.821554,622
"18199",144.95825,-37.815874,630
"21232",144.955381,-37.821051,1074
"18210",144.95816,-37.81544,164
"17885",144.957914,-37.815706,466
"17597",144.957625,-37.815882,432
"17906",144.955183,-37.818741,483
"17905",144.955055,-37.818847,482
"18056",144.953608,-37.821471,560
"19722",144.948766,-37.830191,825
"18179",144.953215,-37.821726,615
"19370",144.948469,-37.83024,1247
"18187",144.954092,-37.818767,623
"18194",144.953718,-37.818319,627
"18208",144.956799,-37.812461,163
"43477",144.952596,-37.819471,1502
"17849",144.953997,-37.816846,440
"18055",144.951213,-37.821835,559
"18033",144.956718,-37.811711,539
"18201",144.956517,-37.811996,631
"43472",144.952215,-37.819681,1497
"18180",144.950913,-37.822001,616
"17848",144.953514,-37.817063,439
"18043",144.956136,-37.811791,547
"43476",144.950477,-37.820074,1501
"43473",144.950131,-37.820266,1498
"18202",144.955454,-37.809743,632
"18189",144.952381,-37.815313,624
"18207",144.955474,-37.809428,162
"18042",144.953732,-37.81248,546
"18192",144.952311,-37.81496,626
"43480",144.948138,-37.820862,1503
"43475",144.948038,-37.820797,1500
"18181",144.947501,-37.821725,617
"18054",144.94761,-37.821466,558
"18035",144.95176,-37.813112,540
"18190",144.951502,-37.813405,625
"18041",144.951201,-37.813211,545
"43474",144.945416,-37.821527,1499
"18053",144.946246,-37.817819,557
"18182",144.94596,-37.817463,618
"20981",144.946745,-37.814566,998
"18040",144.946404,-37.814578,544
"47493",144.942039,-37.820801,1576
"18052",144.944901,-37.814705,556
"18183",144.944584,-37.814249,619
"18039",144.941509,-37.813312,543
"18037",144.940508,-37.813781,541
"18038",144.938754,-37.814345,542
"17320",144.963309,-37.760738,413
"18720",144.974334,-37.759387,788
"19356",144.974519,-37.759264,1233
"4160",144.993256,-37.758954,1447
"4470",144.993508,-37.758462,1533
"16720",144.963639,-37.757815,342
"17319",144.963876,-37.757422,412
"18721",144.974754,-37.75688,789
"19358",144.974626,-37.756571,1235
"19357",144.974979,-37.756541,1234
"18722",144.970153,-37.756206,790
"19359",144.969975,-37.756058,1236
"18723",144.96652,-37.75581,791
"19360",144.966354,-37.755663,1237
"16719",144.964016,-37.75564,341
"18724",144.964279,-37.755564,792
"19361",144.963854,-37.75534,1238
"17318",144.964252,-37.755311,411
"19362",144.962119,-37.755292,1239
"18725",144.962381,-37.75526,793
"18726",144.975945,-37.753566,794
"17317",144.964551,-37.753505,410
"21961",144.964415,-37.753502,1077
"19363",144.976189,-37.753372,1240
"16717",144.964636,-37.752073,339
"17316",144.964846,-37.751861,409
"18727",144.976505,-37.75134,795
"19364",144.976679,-37.751217,1241
"18728",144.976841,-37.749418,796
"19365",144.97699,-37.749393,1242
"16716",144.965204,-37.74874,338
"17315",144.96545,-37.748474,408
"18729",144.97731,-37.746371,797
"19366",144.977523,-37.746059,1243
