STOP_ID, LONGITUDE, LATITUDE, OBJECTID
"7343",144.858083,-37.761133,9618
"9180",144.857388,-37.759255,17452
"7344",144.85699,-37.758509,9619
"9181",144.856753,-37.757676,17453
"7345",144.856107,-37.756456,9620
"7346",144.856223,-37.755206,9621
"9182",144.856213,-37.755143,17454
"47556",144.84221,-37.76872,15333
"47550",144.84225,-37.76772,15328
"47555",144.842671,-37.766124,15332
"47549",144.842005,-37.765589,15326
"47548",144.841827,-37.765478,15325
"47546",144.837358,-37.764972,15323
"47547",144.837163,-37.76505,15324
"47545",144.832953,-37.764603,15322
"47544",144.832978,-37.764504,15321
"9236",144.830425,-37.76835,14197
"7923",144.830331,-37.768069,16261
"9237",144.830907,-37.765863,14198
"7924",144.830803,-37.76551,16262
"40904",144.831773,-37.761067,14052
"40937",144.831705,-37.760696,15139
"9238",144.829883,-37.762447,14199
"7925",144.829754,-37.762561,16263
"40903",144.832322,-37.757833,14051
"40938",144.832213,-37.757686,15459
"40902",144.832729,-37.75556,14050
"40939",144.832681,-37.754865,15460
"7926",144.828081,-37.762332,16264
"11398",144.883748,-37.785442,1062
"40697",144.897635,-37.78543,12343
"10788",144.890567,-37.785222,368
"40705",144.894384,-37.785146,12353
"40698",144.895066,-37.785122,12344
"40704",144.892279,-37.784892,12352
"5779",144.905499,-37.784795,18373
"40699",144.891751,-37.784703,12345
"6007",144.905427,-37.784532,13385
"9941",144.890899,-37.784309,13483
"10787",144.887425,-37.783508,367
"11373",144.884031,-37.783474,1041
"9940",144.887066,-37.783339,13482
"10786",144.884775,-37.783244,366
"9939",144.884756,-37.783135,13480
"51583",144.880499,-37.782707,16996
"11397",144.88427,-37.78264,1061
"51584",144.876535,-37.782357,16997
"5777",144.907283,-37.781934,18371
"6005",144.906849,-37.78162,13383
"40703",144.891299,-37.781432,12351
"11372",144.884351,-37.781407,1040
"40700",144.891524,-37.781094,12348
"11395",144.884604,-37.780889,1059
"6004",144.906771,-37.780348,13382
"5776",144.907022,-37.780334,18370
"9938",144.880334,-37.77974,13479
"11371",144.88471,-37.779566,1039
"11394",144.884978,-37.77894,1058
"11370",144.88525,-37.776566,1038
"40701",144.887648,-37.776086,12349
"40702",144.887308,-37.776044,12350
"43871",144.880201,-37.775646,12631
"7901",144.883943,-37.775416,15768
"9214",144.883584,-37.775265,17484
"9215",144.881775,-37.77498,17485
"18474",144.887828,-37.773323,5897
"18473",144.887683,-37.773257,5896
"18472",144.887481,-37.773172,5895
"18471",144.887257,-37.77306,5894
"18475",144.888086,-37.773048,5898
"18476",144.887825,-37.773025,5899
"18477",144.887611,-37.772994,5900
"18478",144.887408,-37.772928,5901
"7331",144.886024,-37.772488,9608
"9140",144.88642,-37.771747,17414
"6309",144.902866,-37.770284,15442
"6262",144.902405,-37.770141,15403
"6310",144.898748,-37.769796,15444
"3872",144.840882,-37.785863,14820
"3787",144.838679,-37.789364,12844
"5893",144.844219,-37.778877,11686
"9225",144.842075,-37.781919,17490
"3914",144.843706,-37.778543,14860
"9226",144.842281,-37.780707,17491
"7912",144.841455,-37.782169,15772
"7913",144.842158,-37.780659,16256
"2543",144.837403,-37.789115,9205
"9227",144.84253,-37.779188,17492
"7914",144.842431,-37.779051,16257
"5850",144.838164,-37.785633,11162
"3871",144.837748,-37.785472,14497
"3786",144.835522,-37.788999,12843
"3913",144.841375,-37.778275,14859
"2542",144.835095,-37.788847,9204
"9224",144.838826,-37.781977,17489
"9228",144.8406,-37.77799,17493
"7915",144.840478,-37.777898,16258
"7911",144.838105,-37.781784,15771
"5892",144.839443,-37.778366,11685
"5849",144.835437,-37.785303,11160
"9229",144.841214,-37.774451,14195
"7916",144.841088,-37.774485,16259
"3870",144.834806,-37.785129,14488
"47553",144.841664,-37.772242,15330
"22342",144.833288,-37.787336,7602
"47554",144.841543,-37.772132,15331
"18764",144.833178,-37.787199,5968
"18762",144.833015,-37.78698,5966
"7910",144.835955,-37.781546,15770
"47551",144.841957,-37.770391,15329
"5891",144.837519,-37.778132,11203
"3912",144.837561,-37.777854,14858
"48485",144.841941,-37.769751,12450
"9223",144.835442,-37.781608,17488
"5848",144.832732,-37.784992,11159
"3911",144.835072,-37.777583,14857
"5890",144.834566,-37.777798,11202
"7909",144.828992,-37.782805,15769
"5888",144.829113,-37.782546,11200
"11390",144.830002,-37.777021,1054
"40906",144.828707,-37.778565,14054
"40905",144.829187,-37.774996,14053
"40936",144.82908,-37.774751,15138
"9235",144.829901,-37.771125,14196
"7922",144.829792,-37.77097,16260
"1698",144.823449,-37.776683,6121
"3274",144.822759,-37.776608,16483
"22584",144.878436,-37.776632,8427
"11369",144.878501,-37.776733,1036
"9172",144.868629,-37.770607,17443
"10785",144.868647,-37.77076,365
"11368",144.875563,-37.778608,1035
"11392",144.874978,-37.778832,1056
"22580",144.875308,-37.779198,8426
"9173",144.864307,-37.770492,17444
"7336",144.863988,-37.770541,9611
"9174",144.859408,-37.769899,17445
"7337",144.859382,-37.770006,9612
"51585",144.872593,-37.782006,16998
"11391",144.871461,-37.781102,1055
"11367",144.871526,-37.781203,1034
"5873",144.872684,-37.784396,11186
"3894",144.872484,-37.784221,14843
"3893",144.870115,-37.783304,14842
"5872",144.869732,-37.783207,11185
"3892",144.868095,-37.782483,14841
"43873",144.866595,-37.781321,12632
