STOP_ID, LONGITUDE, LATITUDE, OBJECTID
"35092",143.859479,-37.537528,1553
"35396",143.864804,-37.571377,1766
"35419",143.864752,-37.571267,1776
"35502",143.845706,-37.570858,1859
"35480",143.862003,-37.570401,1182
"35498",143.862022,-37.570221,1855
"35420",143.863398,-37.570069,1777
"48338",143.850404,-37.570038,6468
"35395",143.863528,-37.569937,1765
"48337",143.851439,-37.56966,6467
"35536",143.845723,-37.569651,1882
"35501",143.846087,-37.568805,1858
"48311",143.853797,-37.567696,6442
"35394",143.863026,-37.567347,1764
"48303",143.853757,-37.566776,6434
"35500",143.84647,-37.566707,1857
"35537",143.846271,-37.566585,1883
"51551",143.855978,-37.566429,6660
"51552",143.858678,-37.565763,6661
"35393",143.86336,-37.565581,1763
"35499",143.84669,-37.565506,1856
"35538",143.846493,-37.565356,1884
"35193",143.844036,-37.564831,1621
"45788",143.854269,-37.564285,4968
"35539",143.854453,-37.564217,1885
"35192",143.847096,-37.563408,1620
"35191",143.846912,-37.563205,1619
"35118",143.855659,-37.561916,1573
"35035",143.858267,-37.561805,1520
"35034",143.856847,-37.561659,1519
"35119",143.852155,-37.561543,1574
"35033",143.854471,-37.561371,1518
"35071",143.857982,-37.56132,1544
"35032",143.852421,-37.561127,1517
"35120",143.848044,-37.561055,1575
"35030",143.850214,-37.56087,1516
"35029",143.848243,-37.560628,1515
"35229",143.855157,-37.559055,1645
"35028",143.847926,-37.559024,1514
"35280",143.847677,-37.559018,1693
"51543",143.855472,-37.558838,6652
"35027",143.848309,-37.556917,2183
"35281",143.848081,-37.556695,1694
"35190",143.843323,-37.564569,1618
"35026",143.848796,-37.554236,2182
"35282",143.848463,-37.554615,1695
"35117",143.844988,-37.560261,1572
"35025",143.849124,-37.552362,2181
"35283",143.848844,-37.552814,1696
"35226",143.850491,-37.548921,1643
"35024",143.849474,-37.550488,2180
"35231",143.85021,-37.548859,1647
"35285",143.849243,-37.550329,1697
"47131",143.843473,-37.560482,5367
"35232",143.850487,-37.547128,1648
"45789",143.837155,-37.5699,4969
"50296",143.835637,-37.572598,5957
"35116",143.842724,-37.559985,1571
"35572",143.837063,-37.569924,1904
"35194",143.839182,-37.564269,1622
"35189",143.839212,-37.56408,1617
"35543",143.838016,-37.565868,1886
"50297",143.834247,-37.572552,5958
"35225",143.850331,-37.543835,1642
"35573",143.83781,-37.565926,1905
"35286",143.847132,-37.549146,1698
"35023",143.847225,-37.548797,2179
"35233",143.850017,-37.543772,1649
"35115",143.83983,-37.559646,1570
"35123",143.839428,-37.560049,1576
"35288",143.845961,-37.546844,1699
"35022",143.84598,-37.546394,2178
"50295",143.83089,-37.572155,5956
"35224",143.849558,-37.537741,1641
"50294",143.830321,-37.57196,5955
"50326",143.847026,-37.54198,5977
"35234",143.849321,-37.537744,1650
"35289",143.845124,-37.545218,1700
"35124",143.83673,-37.559626,1577
"35114",143.836458,-37.559348,1569
"50327",143.846116,-37.542091,5978
"35021",143.844663,-37.543827,2177
"35019",143.843334,-37.542332,2176
"35125",143.833757,-37.559267,1578
"35291",143.84315,-37.54239,1701
"35113",143.832495,-37.558872,1568
"35292",143.841826,-37.541589,1702
"35126",143.831786,-37.559034,1579
"51547",143.840201,-37.540951,6656
"35293",143.839507,-37.541311,1703
"35377",143.879727,-37.565853,1754
"35386",143.879711,-37.565969,1761
"50386",143.864383,-37.551714,5988
"48327",143.873991,-37.561187,6457
"35370",143.873913,-37.561446,1750
"35067",143.860327,-37.548606,1542
"35346",143.865583,-37.553611,1737
"35328",143.865417,-37.553778,1724
"35349",143.869798,-37.558346,1739
"35086",143.860007,-37.54921,1548
"48343",143.869745,-37.558524,6473
"35402",143.884955,-37.572965,1769
"48352",143.884394,-37.573391,6482
"35068",143.85992,-37.550749,1543
"35409",143.879336,-37.569257,1772
"35084",143.859741,-37.55069,1547
"48340",143.878625,-37.568671,6470
"35327",143.86485,-37.556782,1723
"35347",143.864952,-37.557046,1738
"48302",143.86926,-37.562007,6433
"35371",143.869432,-37.562228,1751
"35410",143.878678,-37.571727,1773
"35326",143.864554,-37.55845,1722
"48353",143.883455,-37.576628,6483
"48325",143.878494,-37.572073,6455
"42294",143.883044,-37.576987,4049
"41725",143.863672,-37.559228,4583
"48323",143.873435,-37.569083,6453
"48324",143.873303,-37.568989,6454
"35072",143.864461,-37.561997,1545
"45860",143.86436,-37.561994,4984
"35373",143.867827,-37.565411,1753
"35391",143.867711,-37.56548,1762
"35372",143.865974,-37.564245,1752
"45118",143.868188,-37.566511,4834
"48350",143.87766,-37.57552,6480
"48351",143.878219,-37.57622,6481
"35278",143.858631,-37.557724,1691
"45772",143.863005,-37.561904,4957
"35422",143.868966,-37.567937,1779
"35479",143.868745,-37.567805,1181
"35423",143.870371,-37.569533,1780
"82",143.858761,-37.558656,6728
"35478",143.870201,-37.569547,1180
"35279",143.85849,-37.558658,1692
"35227",143.853406,-37.554125,1644
"35230",143.851871,-37.552958,1646
"35076",143.862046,-37.563176,1546
"35421",143.863283,-37.565263,1778
"35530",143.840693,-37.583131,1877
"35492",143.854539,-37.582069,1850
"35489",143.852142,-37.582005,1847
"35493",143.857908,-37.581906,1851
"35568",143.834882,-37.581876,1900
"35495",143.860889,-37.581841,1852
"35474",143.867917,-37.581623,1177
"35428",143.86811,-37.581619,1783
"35506",143.841364,-37.581185,1862
"35548",143.835195,-37.581155,1890
"35531",143.841553,-37.580208,1878
"35496",143.85894,-37.579717,1853
"35488",143.850755,-37.578913,1846
"35427",143.868249,-37.578559,1782
"35532",143.84292,-37.577848,1879
"35487",143.852613,-37.577791,1845
"35497",143.857136,-37.577669,1854
"35475",143.868084,-37.577383,1178
"35505",143.843685,-37.577174,1861
"35533",143.844424,-37.575744,1880
"35483",143.855714,-37.575676,1185
"35484",143.85565,-37.575575,1186
"35426",143.86884,-37.575538,1781
"35476",143.868695,-37.575219,1179
"35416",143.866429,-37.574736,1774
"35398",143.866184,-37.57463,1768
"16273",143.866162,-37.574611,726
"35397",143.864405,-37.574123,1767
"35418",143.86427,-37.57412,1775
"35482",143.857967,-37.57379,1184
"35485",143.857821,-37.57375,1843
"48362",143.846765,-37.573391,6492
"50853",143.844206,-37.573134,6180
"35503",143.845317,-37.5731,1860
"48363",143.847061,-37.572814,6493
"50298",143.839797,-37.572727,5959
"50299",143.83998,-37.572687,5960
"35486",143.860192,-37.571758,1844
"35481",143.860619,-37.571554,1183
"35535",143.84541,-37.571445,1881
"48598",143.804688,-37.593243,6531
"50283",143.826237,-37.59296,5949
"50284",143.827781,-37.592848,5950
"48307",143.80892,-37.590123,6438
"35561",143.811012,-37.589666,1893
"35560",143.806714,-37.589568,1892
"48331",143.812887,-37.589501,6461
"50286",143.82564,-37.589412,5952
"50285",143.825526,-37.589175,5951
"35562",143.814296,-37.589124,1894
"48361",143.816718,-37.588883,6491
"35563",143.817543,-37.588644,1895
"48360",143.821174,-37.588211,6490
"35564",143.820793,-37.588119,1896
"51550",143.806941,-37.587421,6659
"35559",143.80715,-37.587318,1891
"41696",143.8275,-37.587219,4581
"35565",143.826689,-37.587107,1897
"41695",143.831575,-37.586436,4580
"35173",143.818415,-37.585722,1610
"35172",143.815531,-37.585382,1609
"50293",143.826396,-37.585216,5954
"35176",143.826339,-37.584151,1611
"48358",143.807608,-37.583736,6488
"48355",143.819755,-37.583514,6485
"35169",143.807947,-37.58297,1608
"35177",143.82656,-37.582959,1612
"48356",143.813675,-37.58244,6486
"50291",143.827024,-37.58189,5953
"35178",143.827001,-37.581358,1613
"48359",143.808148,-37.580903,6489
"48357",143.814135,-37.580164,6487
"48312",143.818017,-37.579647,6443
"35168",143.808547,-37.579526,1607
"35203",143.827617,-37.579401,1625
"35179",143.827424,-37.579396,1614
"35166",143.814514,-37.579237,1606
"35569",143.835471,-37.578666,1901
"48354",143.810226,-37.578644,6484
"45775",143.80938,-37.578576,4958
"35547",143.835772,-37.578233,1889
"35546",143.836083,-37.576232,1888
"35202",143.828209,-37.576119,1624
"35180",143.828028,-37.576115,1615
"35570",143.835965,-37.576076,1902
"35201",143.828583,-37.573985,1623
"35181",143.828413,-37.573972,1616
"35571",143.836366,-37.573825,1903
"35545",143.836598,-37.573444,1887
"51544",143.836487,-37.609192,6653
"35522",143.839982,-37.60716,1869
"45868",143.831347,-37.605675,4985
"35467",143.868921,-37.605472,1818
"35515",143.835448,-37.605389,1868
"35435",143.86908,-37.605197,1790
"35523",143.840382,-37.604395,1870
"50331",143.866611,-37.603311,5982
"50330",143.866911,-37.603166,5981
"35468",143.868468,-37.602514,1819
"35434",143.868694,-37.602511,1789
"41682",143.836017,-37.602386,4576
"35524",143.840737,-37.6019,1871
"35469",143.868097,-37.600269,1172
"35433",143.868285,-37.599842,1788
"35525",143.840981,-37.5996,1872
"50328",143.845461,-37.59945,5979
"50852",143.844375,-37.599421,6179
"50329",143.841677,-37.598943,5980
"41689",143.83996,-37.598852,4577
"41690",143.837483,-37.598776,4578
"50280",143.836491,-37.598416,5946
"35511",143.841318,-37.598339,1867
"35526",143.840932,-37.59649,1873
"35432",143.867878,-37.596317,1787
"35470",143.867605,-37.596085,1173
"35510",143.841251,-37.595895,1866
"50281",143.835436,-37.595505,5947
"50282",143.835648,-37.59506,5948
"35509",143.841203,-37.593029,1865
"35527",143.840878,-37.592957,1874
"41693",143.833,-37.59289,4579
"35471",143.867173,-37.592884,1174
"41675",143.832128,-37.592875,4575
"41674",143.83442,-37.592766,4574
"35431",143.867302,-37.592238,1786
"35472",143.866824,-37.590144,1175
"35430",143.866932,-37.589715,1785
"35508",143.841112,-37.588755,1864
"35528",143.840788,-37.588657,1875
"35566",143.832522,-37.586272,1898
"35507",143.84106,-37.585979,1863
"35473",143.867159,-37.585936,1176
"35429",143.867374,-37.585924,1784
"35529",143.840746,-37.585898,1876
"35567",143.834241,-37.585499,1899
"51545",143.834579,-37.584472,6654
"35491",143.853264,-37.584107,1849
"35490",143.851786,-37.583995,1848
"47042",144.600462,-37.48394,5334
"41731",144.592222,-37.477464,4586
"41729",144.591896,-37.478116,4585
"47043",144.586056,-37.476176,5335
"47128",144.591997,-37.48202,5365
"47127",144.591892,-37.482108,5364
"40537",144.591406,-37.48527,3570
"41708",144.591383,-37.485296,4582
"47045",144.604726,-37.498085,5337
"47032",144.598205,-37.493321,5324
"47033",144.595904,-37.491372,5325
"47038",144.589583,-37.485719,5330
"47035",144.591679,-37.488042,5327
"47034",144.593476,-37.489836,5326
"51569",144.601055,-37.497569,6666
"51568",144.60422,-37.501535,6665
"47170",144.586007,-37.485069,5375
"51579",144.597573,-37.497165,6667
"47025",144.586578,-37.487722,5320
"51567",144.597008,-37.500686,6664
"47027",144.586985,-37.493696,5322
"47026",144.584958,-37.492023,5321
"47046",144.593689,-37.503286,5338
"47039",144.585583,-37.495785,5331
"47028",144.587847,-37.499589,5323
"47044",144.57758,-37.490394,5336
"47047",144.587941,-37.506502,5339
"47130",144.581732,-37.505429,5366
"43872",144.51899,-37.484816,4495
"47218",144.435113,-37.644613,5378
"46617",144.431951,-37.642967,5247
"47219",144.435436,-37.648062,5379
"46977",144.428971,-37.642623,5311
"37731",144.42955,-37.645564,3910
"47220",144.436991,-37.653259,5380
"37747",144.436876,-37.65332,3917
"37734",144.434084,-37.650808,3911
"37730",144.433462,-37.650425,3909
"47557",144.437702,-37.654996,5214
"47245",144.437499,-37.654983,5391
"37750",144.435648,-37.659042,3918
"37726",144.435536,-37.659004,3908
"47223",144.438124,-37.662511,5383
"47224",144.437962,-37.662616,5384
"37725",144.433419,-37.660571,3907
"37751",144.433525,-37.660789,3919
"37738",144.437902,-37.666003,3912
"47222",144.433584,-37.662025,5382
"37743",144.437747,-37.665882,3916
"47221",144.433548,-37.662096,5381
"46976",144.421684,-37.653115,5310
"47262",144.4434,-37.673268,5393
"46618",144.424732,-37.658074,5248
"37739",144.437142,-37.669645,3913
"46975",144.42454,-37.658061,5309
"37742",144.437004,-37.669696,3915
"47228",144.440464,-37.672916,5388
"47227",144.440517,-37.673025,5387
"47226",144.440386,-37.674203,5386
"47225",144.440096,-37.674061,5385
"46974",144.424322,-37.660417,5308
"47271",144.441455,-37.676425,5394
"47230",144.437132,-37.672564,5390
"47229",144.436891,-37.67264,5389
"46973",144.424012,-37.661528,5307
"37740",144.43537,-37.675013,3914
"46971",144.422958,-37.666416,5305
"46972",144.423098,-37.666635,5306
"46960",144.434845,-37.678056,5295
"46961",144.434933,-37.678148,5296
"37703",144.429125,-37.672994,3898
"37720",144.428649,-37.672983,3904
"37755",144.422905,-37.669271,3920
"37722",144.422772,-37.669512,3906
"37721",144.424824,-37.671485,3905
"37702",144.424247,-37.671112,3897
"37714",144.434244,-37.681368,3903
"46959",144.434375,-37.681515,5294
"37701",144.421309,-37.669867,3896
"47713",144.421048,-37.669871,5600
"37695",144.42174,-37.671499,3890
"37700",144.418409,-37.669786,3895
"37707",144.436925,-37.687482,3899
"37699",144.416884,-37.672257,3894
"37696",144.420839,-37.676237,3891
"37711",144.43123,-37.68625,3901
"37697",144.41901,-37.676341,3892
"37698",144.416639,-37.675064,3893
"37710",144.428407,-37.686233,3900
"37712",144.428425,-37.686369,3902
"46963",144.423855,-37.686702,5298
"46962",144.423703,-37.686824,5297
"46965",144.416681,-37.688896,5300
"46964",144.416757,-37.689322,5299
"46968",144.418688,-37.693788,5302
"46966",144.4148,-37.692442,5301
"46969",144.41517,-37.694847,5303
"46970",144.412135,-37.693744,5304
"35149",143.803955,-37.554273,1594
"45782",143.803432,-37.55407,4963
"35160",143.804294,-37.549786,1604
"41364",143.756289,-37.633979,4532
"35150",143.800758,-37.553889,1595
"50383",143.800696,-37.553743,5986
"35159",143.802649,-37.549102,1603
"35158",143.802494,-37.548485,1602
"21612",143.80136,-37.548536,53
"35151",143.798449,-37.553619,1596
"35152",143.796715,-37.553428,1597
"48320",143.796271,-37.553227,6450
"35157",143.798758,-37.546924,1601
"35153",143.794643,-37.55266,1598
"21613",143.797214,-37.546792,54
"35154",143.792844,-37.549728,1599
"42302",143.794546,-37.545666,4053
"35155",143.792336,-37.547588,1600
"50844",143.787719,-37.555247,6171
"48322",143.78856,-37.552531,6452
"42307",143.787757,-37.552247,4057
"42306",143.787757,-37.552247,4056
"50845",143.784975,-37.554577,6172
"42303",143.7907,-37.544047,4054
"50380",143.78909,-37.546779,5985
"45777",143.786356,-37.547713,4960
"40971",143.788034,-37.542912,3701
"42304",143.786644,-37.544703,4055
"48332",143.786575,-37.543683,6462
"406",143.720814,-37.58976,3611
"536",143.720646,-37.589701,6727
"44947",143.58579,-37.623091,5112
"47816",143.584677,-37.612527,5649
"44948",143.584546,-37.612658,5113
"44949",143.585108,-37.582322,5114
"41501",142.837702,-37.719893,4553
"41500",142.839243,-37.714858,4552
"17763",142.840481,-37.712398,818
"17761",142.723113,-37.690889,817
"17760",142.722937,-37.690396,816
"17759",142.742366,-37.54469,815
"47814",142.74101,-37.546839,5647
"41342",142.028153,-37.726533,4520
"22984",142.006318,-37.726859,120
"41952",142.006546,-37.724825,4698
"22980",142.058637,-37.743747,116
"41331",142.050116,-37.743641,4510
"41332",142.049729,-37.743832,4511
"41330",142.044789,-37.742588,4509
"41329",142.045191,-37.7403,4508
"41322",142.038398,-37.749459,4501
"41333",142.042042,-37.742968,4512
"41328",142.043648,-37.739803,4507
"41323",142.038771,-37.747449,4502
"41321",142.036308,-37.749686,4500
"41334",142.040164,-37.742735,4513
"41324",142.039399,-37.743829,4503
"41327",142.041498,-37.738559,4506
"41325",142.039878,-37.741066,4504
"41320",142.033833,-37.749051,3823
"41326",142.040606,-37.737306,4505
"41319",142.034286,-37.74635,3822
"22978",142.034726,-37.74401,115
"41335",142.035686,-37.742204,4514
"17753",142.02827,-37.7466,814
"41945",142.036892,-37.732152,4691
"41946",142.033362,-37.736775,4692
"41957",142.031376,-37.738321,4702
"40317",142.025588,-37.74736,3468
"41336",142.02856,-37.74211,4515
"41316",142.02602,-37.744641,3820
"47260",142.027785,-37.741483,5392
"40318",142.023578,-37.748419,3469
"22981",142.029581,-37.737201,117
"41345",142.032235,-37.732784,4523
"41346",142.030857,-37.734391,4524
"22988",142.028383,-37.737312,122
"36328",142.024754,-37.742219,2664
"46923",142.024728,-37.74057,5286
"41344",142.030446,-37.729187,4522
"40319",142.019245,-37.74657,3470
"41338",142.025281,-37.735551,4516
"41343",142.028489,-37.728456,4521
"41339",142.022608,-37.736338,4517
"22982",142.017599,-37.744573,118
"41961",142.021297,-37.738309,4706
"40320",142.017609,-37.741899,3471
"41960",142.019532,-37.737073,4705
"40321",142.016625,-37.73966,3472
"41944",142.024027,-37.727025,4690
"40339",142.016599,-37.737696,3479
"41341",142.022142,-37.728251,4519
"41340",142.01901,-37.731846,4518
"40322",142.015319,-37.737164,3473
"51783",144.425685,-38.02883,6703
"51784",144.425515,-38.028799,6704
"51782",144.41795,-38.025245,6702
"51781",144.417739,-38.025087,6701
"30017",144.414401,-38.022518,427
"30010",144.413754,-38.025053,424
"30012",144.413875,-38.025182,425
"30054",144.405093,-38.018708,451
"30022",144.405083,-38.018996,430
"30055",144.406041,-38.020234,452
"30057",144.409074,-38.023067,453
"30020",144.40905,-38.023085,428
"30021",144.405817,-38.02013,429
"50746",144.407977,-38.024124,6274
"51786",144.413117,-38.028914,6706
"50745",144.407654,-38.023928,6273
"51785",144.41321,-38.029168,6705
"30053",144.40038,-38.020577,450
"30023",144.399896,-38.021035,431
"30008",144.412408,-38.032539,423
"30013",144.412458,-38.033062,426
"30004",144.413579,-38.035853,419
"50744",144.39957,-38.023173,6272
"30007",144.413463,-38.035896,422
"30005",144.41477,-38.037628,420
"30024",144.397995,-38.0223,432
"30006",144.414523,-38.037514,421
"30052",144.397598,-38.022255,449
"50743",144.398392,-38.022984,6271
"30067",144.391059,-38.017145,457
"30047",144.390872,-38.017276,445
"30068",144.393172,-38.019535,458
"30046",144.393036,-38.019532,444
"30069",144.39482,-38.021265,459
"30045",144.394792,-38.021391,443
"30044",144.396141,-38.023826,442
"30025",144.396177,-38.02444,433
"30070",144.39587,-38.026028,460
"30043",144.395742,-38.026106,441
"46810",144.38854,-38.022,5268
"46820",144.388343,-38.022104,5278
"46811",144.38956,-38.025672,5269
"45254",144.398824,-38.034275,4885
"30042",144.394856,-38.030835,440
"30026",144.394937,-38.031134,434
"46819",144.388475,-38.025774,5277
"45255",144.399621,-38.036545,4886
"45251",144.396126,-38.033918,4884
"30039",144.394547,-38.032504,439
"30066",144.388142,-38.014945,456
"30048",144.388125,-38.015088,446
"30049",144.385327,-38.018513,447
"30065",144.385064,-38.018553,455
"30050",144.384471,-38.021441,448
"30064",144.384199,-38.02139,454
"46814",144.379374,-38.030545,5272
"46815",144.378554,-38.03214,5273
"50753",144.361984,-38.055782,6281
"50754",144.36015,-38.055452,6282
"50755",144.358541,-38.055822,6283
"30071",144.358971,-38.067311,461
"30138",144.358383,-38.067514,507
"30072",144.359036,-38.069637,462
"30137",144.358423,-38.069578,506
"30448",144.349671,-38.066696,1389
"30453",144.349545,-38.066693,1394
"30447",144.348616,-38.066239,1388
"30454",144.348616,-38.066852,1395
"30073",144.355908,-38.073891,463
"30446",144.347967,-38.068117,1387
"30074",144.353911,-38.073648,464
"30134",144.353574,-38.073496,505
"30452",144.348915,-38.06994,1393
"30449",144.349024,-38.070087,1390
"30455",144.347065,-38.068457,1396
"30133",144.350941,-38.073194,504
"30075",144.350971,-38.073303,465
"30451",144.348605,-38.071582,1392
"30450",144.348647,-38.071989,1391
"30445",144.344606,-38.069014,1386
"30456",144.344467,-38.069714,1397
"30076",144.348312,-38.073711,466
"30132",144.348101,-38.074166,503
"30444",144.343903,-38.071755,1385
"30457",144.344017,-38.072055,1398
"30077",144.347567,-38.077596,467
"50766",144.341135,-38.072008,6293
"30131",144.347397,-38.077889,502
"50765",144.340655,-38.072042,6292
"30078",144.347203,-38.07948,468
"30130",144.347065,-38.079513,501
"50767",144.338899,-38.073021,6294
"30079",144.346894,-38.081095,469
"30129",144.346757,-38.081092,500
"50768",144.338645,-38.073745,6295
"30080",144.348701,-38.083767,470
"30128",144.348535,-38.083925,499
"50769",144.338457,-38.075461,6296
"30027",144.394641,-38.032741,435
"45257",144.396398,-38.036186,4887
"46818",144.386455,-38.028108,5276
"46812",144.384996,-38.027499,5270
"46817",144.386287,-38.030609,5275
"30038",144.393375,-38.038894,438
"30028",144.393506,-38.03905,436
"46813",144.382425,-38.029334,5271
"46816",144.383149,-38.032666,5274
"30029",144.392228,-38.046149,437
"50747",144.38801,-38.051669,6275
"50748",144.386629,-38.051404,6276
"45249",144.379752,-38.051242,4882
"45250",144.379855,-38.051559,4883
"50750",144.377469,-38.0552,6278
"50749",144.37759,-38.055329,6277
"50752",144.3705,-38.056639,6280
"50751",144.370065,-38.056702,6279
"45314",144.373312,-38.06501,4890
"30152",144.373253,-38.065063,510
"50756",144.376671,-38.069248,6284
"23442",144.375763,-38.068804,186
"30148",144.374102,-38.068407,509
"45315",144.370176,-38.06539,4891
"30153",144.370218,-38.06549,511
"50791",144.374606,-38.070247,6311
"45240",144.372184,-38.068184,4881
"30154",144.367794,-38.065698,512
"45316",144.367742,-38.065877,4892
"50833",144.366354,-38.067702,6163
"50834",144.366176,-38.067598,6164
"30143",144.370931,-38.073265,508
"45233",144.363336,-38.067328,4880
"45077",144.363162,-38.067414,5160
"50758",144.368553,-38.079167,6285
"50759",144.368263,-38.079954,6286
"30196",144.367387,-38.085926,543
"50762",144.367154,-38.085768,6289
"45535",144.35651,-38.076167,4950
"30161",144.356576,-38.07624,513
"45536",144.356507,-38.076257,4951
"30162",144.358521,-38.079194,514
"30224",144.358283,-38.079162,569
"50764",144.362976,-38.084647,6291
"50763",144.363017,-38.084765,6290
"30163",144.3584,-38.080967,515
"30223",144.358185,-38.081556,568
"30164",144.358481,-38.084726,516
"30222",144.357542,-38.085182,567
"47508",144.201828,-38.050238,5213
"47503",144.200595,-38.049397,5212
"4806",144.172172,-38.045419,6358
"44181",144.052826,-38.101896,4781
"48884",144.105047,-37.627887,5907
"22948",144.104774,-37.627042,106
"48984",144.104814,-37.616375,5922
"45787",143.881183,-37.662146,4967
"45786",143.881614,-37.657544,4966
"35450",143.881385,-37.657862,1805
"35449",143.882194,-37.655865,1804
"35451",143.882139,-37.655558,1806
"35448",143.883128,-37.653034,1803
"35452",143.882996,-37.65294,1807
"35447",143.88388,-37.650783,1802
"35453",143.883749,-37.650654,1808
